session,prey_transect_id_prey,species,prey_tl
234,21,bicolor damselfish,6
234,21,bicolor damselfish,7
234,21,bicolor damselfish,5
234,21,bicolor damselfish,3
234,21,bicolor damselfish,6
234,21,bicolor damselfish,5
234,21,bicolor damselfish,4
234,21,bicolor damselfish,6
234,21,bicolor damselfish,5
234,21,bicolor damselfish,5
234,21,bicolor damselfish,4
234,21,bicolor damselfish,3
234,21,bicolor damselfish,4
234,21,bicolor damselfish,6
234,21,bicolor damselfish,6
234,21,bicolor damselfish,3
234,21,bicolor damselfish,3
234,21,bicolor damselfish,4
234,21,bicolor damselfish,2
234,21,bicolor damselfish,4
234,21,bicolor damselfish,4
234,21,bicolor damselfish,4
234,21,bicolor damselfish,5
234,21,bicolor damselfish,3
234,21,bicolor damselfish,2
234,21,bicolor damselfish,7
234,21,bicolor damselfish,6
234,21,bicolor damselfish,7
234,21,bicolor damselfish,5
234,21,bicolor damselfish,2
234,21,bicolor damselfish,5
234,21,bicolor damselfish,2
234,21,bicolor damselfish,4
234,21,bicolor damselfish,5
234,21,bicolor damselfish,6
234,21,bicolor damselfish,3
234,21,bicolor damselfish,4
234,21,bicolor damselfish,5
234,21,blue chromis,5
234,21,blue chromis,5
234,21,blue chromis,4
234,21,blue chromis,5
234,21,blue chromis,4
234,21,blue chromis,4
234,21,blue chromis,4
234,21,pallid goby,3
234,21,pallid goby,4
234,21,pallid goby,3
234,21,pallid goby,4
234,21,pallid goby,3
234,21,pallid goby,3
234,21,pallid goby,4
234,21,pallid goby,4
234,21,pallid goby,3
234,21,pallid goby,5
234,21,bridled goby,4
234,21,bridled goby,4
234,21,bridled goby,3
234,21,bridled goby,4
234,21,bridled goby,3
234,21,bridled goby,5
234,21,colon goby,3
234,21,colon goby,3
234,21,colon goby,3
234,21,colon goby,4
234,21,colon goby,4
234,21,goldspot goby,5
234,21,goldspot goby,4
234,21,goldspot goby,4
234,21,goldspot goby,2
234,21,goldspot goby,5
234,21,goldspot goby,5
234,21,goldspot goby,4
234,21,goldspot goby,5
234,21,goldspot goby,4
234,21,goldspot goby,3
234,21,goldspot goby,2
234,21,goldspot goby,3
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,4
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,4
234,21,masked goby,4
234,21,masked goby,3
234,21,masked goby,4
234,21,masked goby,4
234,21,masked goby,3
234,21,masked goby,3
234,21,masked goby,4
234,21,masked goby,3
234,21,white grunt,24
234,21,white grunt,18
234,21,white grunt,20
234,21,porkfish,30
234,21,midnight parrotfish,65
234,21,redband parrotfish,10
234,21,redband parrotfish,15
234,21,striped parrotfish,7
234,21,striped parrotfish,6
234,21,striped parrotfish,6
234,21,striped parrotfish,5
234,21,striped parrotfish,4
234,21,striped parrotfish,4
234,21,striped parrotfish,5
234,21,harlequin bass,5
234,21,harlequin bass,5
234,21,harlequin bass,4
234,21,squirrelfish,30
234,21,blue tang,15
234,21,blue tang,14
234,21,bluehead wrasse,5
234,21,bluehead wrasse,4
234,21,bluehead wrasse,6
234,21,bluehead wrasse,6
234,21,bluehead wrasse,6
234,21,bluehead wrasse,9
234,21,bluehead wrasse,5
234,21,bluehead wrasse,5
234,21,bluehead wrasse,2
234,21,bluehead wrasse,3
234,21,bluehead wrasse,3
234,21,bluehead wrasse,3
234,21,bluehead wrasse,4
234,21,bluehead wrasse,6
234,21,bluehead wrasse,5
234,21,bluehead wrasse,7
234,21,bluehead wrasse,3
234,21,bluehead wrasse,4
234,21,bluehead wrasse,4
234,21,bluehead wrasse,4
234,21,bluehead wrasse,5
234,21,bluehead wrasse,4
234,21,bluehead wrasse,8
234,21,bluehead wrasse,9
234,21,bluehead wrasse,6
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,3
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,4
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,5
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,creole wrasse,6
234,21,yellowhead wrasse,6
234,21,yellowhead wrasse,7
234,21,yellowhead wrasse,3
234,21,yellowhead wrasse,13
234,21,yellowhead wrasse,7
234,21,yellowhead wrasse,16
234,21,yellowhead wrasse,6
234,21,yellowhead wrasse,9
234,21,spotted trunkfish,12
234,22,french angelfish,23
234,22,french angelfish,23
234,22,rock beauty,4
234,22,roughhead blenny,3
234,22,beaugregory,4
234,22,bicolor damselfish,4
234,22,bicolor damselfish,6
234,22,bicolor damselfish,6
234,22,bicolor damselfish,5
234,22,bicolor damselfish,4
234,22,bicolor damselfish,3
234,22,bicolor damselfish,7
234,22,bicolor damselfish,4
234,22,bicolor damselfish,4
234,22,bicolor damselfish,5
234,22,bicolor damselfish,6
234,22,bicolor damselfish,4
234,22,bicolor damselfish,5
234,22,bicolor damselfish,3
234,22,bicolor damselfish,4
234,22,bicolor damselfish,5
234,22,bicolor damselfish,2
234,22,bicolor damselfish,4
234,22,bicolor damselfish,3
234,22,bicolor damselfish,2
234,22,bicolor damselfish,3
234,22,bicolor damselfish,7
234,22,bicolor damselfish,6
234,22,bicolor damselfish,5
234,22,bicolor damselfish,5
234,22,bicolor damselfish,5
234,22,bicolor damselfish,4
234,22,bicolor damselfish,6
234,22,bicolor damselfish,3
234,22,bicolor damselfish,2
234,22,blue chromis,4
234,22,spotted goatfish,18
234,22,spotted goatfish,20
234,22,spotted goatfish,17
234,22,pallid goby,4
234,22,pallid goby,3
234,22,pallid goby,3
234,22,pallid goby,4
234,22,pallid goby,4
234,22,bridled goby,6
234,22,bridled goby,5
234,22,bridled goby,3
234,22,bridled goby,5
234,22,bridled goby,5
234,22,bridled goby,5
234,22,bridled goby,4
234,22,bridled goby,3
234,22,goldspot goby,2
234,22,goldspot goby,3
234,22,goldspot goby,4
234,22,goldspot goby,4
234,22,goldspot goby,3
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,3
234,22,masked goby,4
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,5
234,22,masked goby,5
234,22,masked goby,5
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,2
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,3
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,masked goby,4
234,22,white grunt,16
234,22,white grunt,20
234,22,butter hamlet,7
234,22,purple reeffish,6
234,22,bluelip parrotfish,3
234,22,bluelip parrotfish,3
234,22,bluelip parrotfish,3
234,22,redband parrotfish,3
234,22,redband parrotfish,3
234,22,redband parrotfish,4
234,22,redband parrotfish,10
234,22,redband parrotfish,5
234,22,redband parrotfish,7
234,22,redband parrotfish,16
234,22,redband parrotfish,3
234,22,redband parrotfish,5
234,22,redband parrotfish,5
234,22,striped parrotfish,5
234,22,striped parrotfish,5
234,22,striped parrotfish,4
234,22,striped parrotfish,5
234,22,sharpnose puffer,5
234,22,harlequin bass,6
234,22,ocean surgeonfish,13
234,22,ocean surgeonfish,12
234,22,ocean surgeonfish,13
234,22,bluehead wrasse,5
234,22,bluehead wrasse,6
234,22,bluehead wrasse,7
234,22,bluehead wrasse,8
234,22,bluehead wrasse,9
234,22,bluehead wrasse,6
234,22,bluehead wrasse,7
234,22,bluehead wrasse,7
234,22,bluehead wrasse,2
234,22,bluehead wrasse,2
234,22,bluehead wrasse,5
234,22,bluehead wrasse,7
234,22,bluehead wrasse,5
234,22,bluehead wrasse,4
234,22,bluehead wrasse,4
234,22,bluehead wrasse,3
234,22,clown wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,3
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,4
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,creole wrasse,5
234,22,hogfish,28
234,22,hogfish,22
234,22,yellowhead wrasse,6
234,22,yellowhead wrasse,18
234,22,yellowhead wrasse,13
234,22,yellowhead wrasse,3
234,22,yellowhead wrasse,4
234,22,yellowhead wrasse,8
234,22,lionfish,23
235,10014,beaugregory,4
235,10014,bicolor damselfish,3
235,10014,bicolor damselfish,3
235,10014,bicolor damselfish,3
235,10014,bicolor damselfish,5
235,10014,bicolor damselfish,5
235,10014,bicolor damselfish,4
235,10014,bicolor damselfish,3
235,10014,bicolor damselfish,5
235,10014,bicolor damselfish,4
235,10014,bicolor damselfish,2
235,10014,bicolor damselfish,5
235,10014,bicolor damselfish,6
235,10014,bicolor damselfish,6
235,10014,bicolor damselfish,5
235,10014,bicolor damselfish,5
235,10014,bridled goby,4
235,10014,bridled goby,5
235,10014,bridled goby,6
235,10014,bridled goby,6
235,10014,bridled goby,4
235,10014,bridled goby,5
235,10014,bridled goby,4
235,10014,masked goby,4
235,10014,masked goby,4
235,10014,masked goby,4
235,10014,masked goby,4
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,4
235,10014,masked goby,4
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
235,10014,masked goby,3
